candidate_id,title,decision,reason_code,canonical_id,source_url,checked_at,notes
cr7-agent-003,RecMind: Large Language Model Powered Agent For Recommendation,EXCLUDED,APPLICATION_SPECIFIC,10.18653/v1/2024.findings-naacl.271,https://aclanthology.org/2024.findings-naacl.271/,2026-08-11,收敛轮 7：推荐域专用，未形成通用记忆写入、删除或治理新分支。
cr7-context-005,Enhancing Large Language Model with Self-Controlled Memory Framework,EXCLUDED,REPRESENTATIVE_OVERLAP,arXiv:2304.13343,https://arxiv.org/abs/2304.13343,2026-08-11,收敛轮 7：预印本且未证明跨会话身份、用户控制或删除能力。
cr7-context-015,Long Range Arena: A Benchmark for Efficient Transformers,EXCLUDED,PRE_LLM_ARCHITECTURE_BENCHMARK,OpenReview:qVyeW-grC2k,https://openreview.net/forum?id=qVyeW-grC2k,2026-08-11,收敛轮 7：属于高效序列建模边界，不是大模型持久记忆。
cr7-context-017,Efficient Memory Management for Large Language Model Serving with PagedAttention,EXCLUDED,LEXICAL_MEMORY_BOUNDARY,10.1145/3600006.3613165,https://doi.org/10.1145/3600006.3613165,2026-08-11,收敛轮 7：名称中的记忆指计算机内存，未形成可读写语义记忆。
cr7-context-018,Prompt Cache: Modular Attention Reuse for Low-Latency Inference,EXCLUDED,NOT_CONTENT_MEMORY,MLSys:a66caa1703fe34705a4368c3014c1966,https://proceedings.mlsys.org/paper_files/paper/2024/hash/a66caa1703fe34705a4368c3014c1966-Abstract-Conference.html,2026-08-11,收敛轮 7：复用的是注意力状态，不是可演化的用户、事实或经验记忆。
cr7-context-019,LLMLingua: Compressing Prompts for Accelerated Inference of Large Language Models,EXCLUDED,NOT_PERSISTENT_MEMORY,10.18653/v1/2023.emnlp-main.825,https://aclanthology.org/2023.emnlp-main.825/,2026-08-11,收敛轮 7：填补成本空白，但压缩对象不跨会话持久化。
cr7-context-033,LongAlign: A Recipe for Long Context Alignment of Large Language Models,EXCLUDED,CONTEXT_WINDOW_TRAINING,10.18653/v1/2024.findings-emnlp.74,https://aclanthology.org/2024.findings-emnlp.74/,2026-08-11,收敛轮 7：提高单次输入处理能力，不提供跨会话存储、更新或删除。
cr7-context-034,LongLoRA: Efficient Fine-tuning of Long-Context Large Language Models,EXCLUDED,CONTEXT_WINDOW_EXTENSION,OpenReview:6PmJoRfdaK,https://openreview.net/forum?id=6PmJoRfdaK,2026-08-11,收敛轮 7：不产生可持久读写的语义记忆。
cr7-context-035,YaRN: Efficient Context Window Extension of Large Language Models,EXCLUDED,CONTEXT_WINDOW_EXTENSION,OpenReview:wHBfxhZu1u,https://openreview.net/forum?id=wHBfxhZu1u,2026-08-11,收敛轮 7：不具备持久语义记忆写入和生命周期。
cr7-context-036,LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens,EXCLUDED,CONTEXT_WINDOW_EXTENSION,PMLR:v235/ding24i,https://proceedings.mlr.press/v235/ding24i.html,2026-08-11,收敛轮 7：极长窗口不等于跨会话持久记忆，未新增路线。
cr7-context-037,CLEX: Continuous Length Extrapolation for Large Language Models,EXCLUDED,CONTEXT_WINDOW_EXTENSION,ICLR:3df38ca67befaed9c03b95ffee07d9f8,https://proceedings.iclr.cc/paper_files/paper/2024/hash/3df38ca67befaed9c03b95ffee07d9f8-Abstract-Conference.html,2026-08-11,收敛轮 7：正式但仍是单次上下文窗口外推，不提供跨会话持久记忆。
cr7-context-038,"LongNet: Scaling Transformers to 1,000,000,000 Tokens",EXCLUDED,ARCHITECTURE_NOT_MEMORY,arXiv:2307.02486,https://arxiv.org/abs/2307.02486,2026-08-11,收敛轮 7：预印本且属于注意力架构，不是可写读的长期记忆。
cr7-context-039,LM-Infinite: Zero-Shot Extreme Length Generalization for Large Language Models,EXCLUDED,CONTEXT_WINDOW_GENERALIZATION,10.18653/v1/2024.naacl-long.222,https://aclanthology.org/2024.naacl-long.222/,2026-08-11,收敛轮 7：没有跨会话存储、更新或用户记忆治理。
cr7-context-040,PoSE: Efficient Context Window Extension of LLMs via Positional Skip-wise Training,EXCLUDED,CONTEXT_WINDOW_EXTENSION,OpenReview:3Z1gxuAQrA,https://openreview.net/forum?id=3Z1gxuAQrA,2026-08-11,收敛轮 7：不构成持久语义记忆或新的二级分支。
cr7-eval-011,RULER: What's the Real Context Size of Your Long-Context Language Models?,EXCLUDED,WITHIN_INPUT_CONTEXT,arXiv:2404.06654,https://arxiv.org/abs/2404.06654,2026-08-11,收敛轮 7：评测长输入，不评测持久写入、跨会话保持或删除。
cr7-eval-012,L-Eval: Instituting Standardized Evaluation for Long Context Language Models,EXCLUDED,WITHIN_INPUT_CONTEXT,10.18653/v1/2024.acl-long.776,https://aclanthology.org/2024.acl-long.776/,2026-08-11,收敛轮 7：没有持久存储、会话间召回或记忆治理。
cr7-eval-013,∞Bench: Extending Long Context Evaluation Beyond 100K Tokens,EXCLUDED,WITHIN_INPUT_CONTEXT,10.18653/v1/2024.acl-long.814,https://aclanthology.org/2024.acl-long.814/,2026-08-11,收敛轮 7：未覆盖跨会话记忆写入与保留。
cr7-eval-014,ZeroSCROLLS: A Zero-Shot Benchmark for Long Text Understanding,EXCLUDED,WITHIN_INPUT_CONTEXT,10.18653/v1/2023.findings-emnlp.536,https://aclanthology.org/2023.findings-emnlp.536/,2026-08-11,收敛轮 7：不涉及记忆形成、更新或删除。
cr7-eval-016,Long-context LLMs Struggle with Long In-context Learning,EXCLUDED,WITHIN_INPUT_CONTEXT,OpenReview:Cw2xlg0e46,https://openreview.net/forum?id=Cw2xlg0e46,2026-08-11,收敛轮 7：失败证据重要，但不构成持久记忆机制或新评测分支。
cr7-eval-025,Extracting Training Data from Large Language Models,EXCLUDED,TRAINING_MEMORIZATION_BOUNDARY,USENIX:sec21-carlini-extracting,https://www.usenix.org/conference/usenixsecurity21/presentation/carlini-extracting,2026-08-11,收敛轮 7：是重要治理背景，但不是推理期可写读长期记忆。
cr7-eval-026,Quantifying Memorization Across Neural Language Models,EXCLUDED,TRAINING_MEMORIZATION_BOUNDARY,OpenReview:TatRHT_1cK,https://openreview.net/forum?id=TatRHT_1cK,2026-08-11,收敛轮 7：填补治理背景，但不评测智能体或用户记忆生命周期。
cr7-eval-027,Deduplicating Training Data Makes Language Models Better,EXCLUDED,DATA_HYGIENE_BOUNDARY,10.18653/v1/2022.acl-long.577,https://aclanthology.org/2022.acl-long.577/,2026-08-11,收敛轮 7：不是推理期或跨会话记忆机制。
cr7-eval-028,Membership Inference Attacks against Language Models via Neighbourhood Comparison,EXCLUDED,PRIVACY_ATTACK_BOUNDARY,10.18653/v1/2023.findings-acl.719,https://aclanthology.org/2023.findings-acl.719/,2026-08-11,收敛轮 7：填补治理空白，但不构成记忆机制或新的长期记忆评测分支。
cr7-eval-029,The Secret Sharer: Evaluating and Testing Unintended Memorization in Neural Networks,EXCLUDED,PRE_LLM_GOVERNANCE_BASELINE,USENIX:sec19-carlini,https://www.usenix.org/conference/usenixsecurity19/presentation/carlini,2026-08-11,收敛轮 7：重要历史背景，但不属于大模型运行时长期记忆。
cr7-eval-030,BAMBOO: A Comprehensive Benchmark for Evaluating Long Text Modeling Capacities of Large Language Models,EXCLUDED,WITHIN_INPUT_CONTEXT,ACL:2024.lrec-main.188,https://aclanthology.org/2024.lrec-main.188/,2026-08-11,收敛轮 7：未测量持久写入、跨会话保持或删除。
cr7-eval-031,SCROLLS: Standardized CompaRison Over Long Language Sequences,EXCLUDED,SUPERSEDED_BENCHMARK,10.18653/v1/2022.emnlp-main.823,https://aclanthology.org/2022.emnlp-main.823/,2026-08-11,收敛轮 7：未覆盖跨会话或持续记忆，且被后续基准替代。
cr7-eval-032,LooGLE: Can Long-Context Language Models Understand Long Contexts?,EXCLUDED,WITHIN_INPUT_CONTEXT,10.18653/v1/2024.acl-long.859,https://aclanthology.org/2024.acl-long.859/,2026-08-11,收敛轮 7：没有跨时写入或记忆治理，未形成新评测分支。
cr7-parametric-020,Can We Edit Factual Knowledge by In-Context Learning?,EXCLUDED,NON_PERSISTENT_EDIT,10.18653/v1/2023.emnlp-main.296,https://aclanthology.org/2023.emnlp-main.296/,2026-08-11,收敛轮 7：编辑仅随提示存在，未形成长期参数记忆或新外部记忆分支。
cr7-parametric-021,PMET: Precise Model Editing in a Transformer,EXCLUDED,METHOD_FAMILY_OVERLAP,10.1609/aaai.v38i17.29818,https://ojs.aaai.org/index.php/AAAI/article/view/29818,2026-08-11,收敛轮 7：属于同一定位编辑家族的精化，未新增一级路线或治理分支。
cr7-parametric-022,A Unified Framework for Model Editing,EXCLUDED,METHOD_FAMILY_OVERLAP,arXiv:2403.14236,https://arxiv.org/abs/2403.14236,2026-08-11,收敛轮 7：预印本且主要统一既有编辑方法，没有新路线。
cr7-parametric-023,EasyEdit: An Easy-to-use Knowledge Editing Framework for Large Language Models,EXCLUDED,TOOLKIT_NOT_MECHANISM,10.18653/v1/2024.acl-demos.9,https://aclanthology.org/2024.acl-demos.9/,2026-08-11,收敛轮 7：填补部署工具空白，但不构成独立记忆机制或评测理论。
cr7-parametric-024,Fixing Model Bugs with Natural Language Patches,EXCLUDED,PRE_LLM_TASK_PATCHING,10.18653/v1/2022.emnlp-main.797,https://aclanthology.org/2022.emnlp-main.797/,2026-08-11,收敛轮 7：删除语义有治理价值，但研究对象不是大模型长期记忆。
cr7-personal-004,Recommender AI Agent: Integrating Large Language Models for Interactive Recommendations,EXCLUDED,APPLICATION_SPECIFIC,10.1145/3731446,https://doi.org/10.1145/3731446,2026-08-11,收敛轮 7：正式且完整，但仅在推荐系统中验证，未新增通用用户记忆或治理分支。
cr7-personal-006,Prompted LLMs as Chatbot Modules for Long Open-domain Conversation,EXCLUDED,SUPERSEDED,10.18653/v1/2023.findings-acl.277,https://aclanthology.org/2023.findings-acl.277/,2026-08-11,收敛轮 7：较早的模块化提示方案，未新增可审计写入或跨会话用户记忆。
cr7-personal-007,Character-LLM: A Trainable Agent for Role-Playing,EXCLUDED,STATIC_PERSONA,ACL:2023.emnlp-main.814,https://aclanthology.org/2023.emnlp-main.814/,2026-08-11,收敛轮 7：训练的是预定义角色，不是用户可控、随交互演化的长期记忆。
cr7-personal-008,MemoCRS: Memory-enhanced Sequential Conversational Recommender Systems with Large Language Models,EXCLUDED,APPLICATION_SPECIFIC,10.1145/3627673.3679599,https://doi.org/10.1145/3627673.3679599,2026-08-11,收敛轮 7：推荐域专用，缺少删除、成本和真实部署治理证据。
cr7-personal-009,Memory-assisted prompt editing to improve GPT-3 after deployment,EXCLUDED,NARROW_TASK_SCOPE,10.18653/v1/2022.emnlp-main.183,https://aclanthology.org/2022.emnlp-main.183/,2026-08-11,收敛轮 7：填补部署后纠错空白，但任务范围窄且缺少长期身份、删除和规模化证据。
cr7-retrieval-010,UPRISE: Universal Prompt Retrieval for Improving Zero-Shot Evaluation,EXCLUDED,NOT_PERSISTENT_MEMORY,10.18653/v1/2023.emnlp-main.758,https://aclanthology.org/2023.emnlp-main.758/,2026-08-11,收敛轮 7：用于检验无差别编码和选择失败边界，但没有跨时写入、更新或删除。
current-letta-product,Letta 当前产品行为,EXCLUDED,EXCLUDE_SCOPE_OR_REDUNDANCY,https://www.letta.com/blog/memgpt-and-letta/,https://www.letta.com/blog/memgpt-and-letta/,2026-08-11,是 MemGPT 版本族后续软件，不把 2026 产品特性追溯当作 2023 预印本已证明的机制；只保留项目入口。
demystify-memory-mle-2026,Demystify the Role of Memory in Machine Learning Engineering Agents,INCLUDED,NEW_NON_SUBSTITUTABLE_BENCHMARK_OR_FAILURE,doi:10.18653/v1/2026.findings-acl.525,https://aclanthology.org/2026.findings-acl.525/,2026-08-11,收敛轮 12：提供重要反证：相同动态错误—修复记忆对链式代理提高可靠性，却会压缩树式搜索多样性并降低最终成绩；证明“更多记忆必然更好”不成立。
depression-chatbot-rct-2022,Using AI chatbots to provide self-help depression interventions for university students: A randomized trial of effectiveness,EXCLUDED,DOMAIN_APPLICATION,doi:10.1016/j.invent.2022.100495,https://doi.org/10.1016/j.invent.2022.100495,2026-08-11,收敛轮 8：范围外应用。
didots-2025,DiDOTS: Knowledge Distillation from Large-Language-Models for Dementia Obfuscation in Transcribed Speech,EXCLUDED,LLM_PRIVACY_TOOL_NOT_MEMORY,doi:10.56553/popets-2025-0012,https://petsymposium.org/popets/2025/popets-2025-0012.php,2026-08-11,收敛轮 9：没有长期记忆对象或生命周期。
discourse-hierarchical-retrieval-2026,Beyond Chunking: Discourse-Aware Hierarchical Retrieval for Long Document Question Answering,EXCLUDED,OUT_OF_SCOPE_ADJACENT,2026.acl-long.829,https://aclanthology.org/2026.acl-long.829/,2026-08-11,是单篇长文问答的文档检索方法，不维护交互或模型状态，属于普通 RAG 应用。
dkme-2026,DKME: Rethinking Coupled Knowledge Memory for Lifelong Model Editing of Large Language Models,INCLUDED,NEW_DIRECT_MECHANISM,doi:10.18653/v1/2026.findings-acl.792,https://aclanthology.org/2026.findings-acl.792/,2026-08-11,收敛轮 8：正式全文直接增加持续知识编辑中的解耦寻址与分区存储机制，并有三基准、扩展规模与消融证据。
do-llms-really-forget-2025,Do LLMs Really Forget? Evaluating Unlearning with Knowledge Correlation and Confidence Awareness,EXCLUDED,UNLEARNING_EVALUATION_OVERLAP,https://proceedings.neurips.cc/paper_files/paper/2025/hash/85ec26ef94c3acb4c195e905df1ff4f7-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/hash/85ec26ef94c3acb4c195e905df1ff4f7-Abstract-Conference.html,2026-08-11,收敛轮 3 独立全文复核：知识相关性与置信评测是有效反证，但与地图中 MUSE 的多维评测和再学习反证处于同一拥挤路线，保留在纳排账本而不再加卡。
does-memory-need-graphs-2026,Does Memory Need Graphs? A Unified Framework and Empirical Analysis for Long-Term Dialog Memory,INCLUDED,INCLUDE_GAP_FILLING,10.18653/v1/2026.acl-long.1232,https://aclanthology.org/2026.acl-long.1232/,2026-08-11,主路线=evaluation；层级=2；ACL 2026 独立补漏
duty-to-forget-2024,"A Duty to Forget, a Right to be Assured? Exposing Vulnerabilities in Machine Unlearning Services",EXCLUDED,GENERAL_ML_UNLEARNING_OVERLAP,doi:10.14722/ndss.2024.24252,https://www.ndss-symposium.org/ndss2024/accepted-papers/,2026-08-11,收敛轮 9：模型与任务迁移距离大，且路线已有更直接节点。
em2-2024,Explicit Memory Learning with Expectation Maximization,EXCLUDED,REPRESENTATIVE_OVERLAP_AFTER_FULLTEXT,10.18653/v1/2024.emnlp-main.927,https://aclanthology.org/2024.emnlp-main.927/,2026-08-11,引用链轮 4 独立全文复核：结果门控策略记忆与 Reflexion/ExpeL/G-Memory 经验反思路线重叠，主增益集中于结构化推理；GSM8K 的 +5.83/+3.02 只对应所列对照。
embedded-value-chatbot-2025,LLM Based Embedded Value Trained ChatBot Framework for Personalized Academic Learning,EXCLUDED,DOMAIN_APPLICATION,doi:10.5220/0013599800004664,https://doi.org/10.5220/0013599800004664,2026-08-11,收敛轮 8：不增加长期记忆评价范式。
emergent-abilities-2022,Emergent Abilities of Large Language Models,EXCLUDED,SCOPE_OUT,https://arxiv.org/abs/2206.07682,https://arxiv.org/abs/2206.07682,2026-08-11,收敛轮 8：由宽查询中的模型术语造成邻近命中，与记忆技术无直接对应。
emg-rag-2024,Crafting Personalized Agents through Retrieval-Augmented Generation on Editable Memory Graphs,EXCLUDED,ROUTE_OVERLAP,,https://aclanthology.org/2024.emnlp-main.281/,2026-08-11,真实手机数据与可编辑记忆图是强桥接候选，但主要应用和结果与外部检索分支重合；部署叙述仍不足以替代纵向用户研究。
emllm-2025,Human-Inspired Episodic Memory for Infinite Context LLMs,INCLUDED,INCLUDE_AFTER_INDEPENDENT_FULLTEXT_AUDIT,iclr:2025:c05144b635df16ac9bbf8246bbbd55ca,https://proceedings.iclr.cc/paper_files/paper/2025/hash/c05144b635df16ac9bbf8246bbbd55ca-Abstract-Conference.html,2026-08-11,引用链轮 4 独立全文复核：事件边界分段与非图情景检索提供图式方法之外的重要对照，并在最长千万 token 的正式实验中比较完整上下文和 RAG。
ermar-2026,Long Context Modeling with Ranked Memory-Augmented Retrieval,EXCLUDED,REPRESENTATIVE_OVERLAP,2026.acl-long.162,https://aclanthology.org/2026.acl-long.162/,2026-08-11,属于相关性重排的增量实现，与现有近邻记忆、外部检索和长上下文代表重叠。
excluded-11,H2O: Heavy-Hitter Oracle for Efficient Generative Inference of Large Language Models,EXCLUDED,scope,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6ceefa7b15572587b78ecfcebb2827f8-Abstract-Conference.html,2026-08-11,是 KV 缓存逐出和显存优化策略，而非长期记忆表示或更新机制。
excluded-14,Knowledge Neurons in Pretrained Transformers,EXCLUDED,representative-overlap,,https://aclanthology.org/2022.acl-long.581/,2026-08-11,与前馈键值记忆和 ROME 的定位问题重叠，且定位—编辑关系由 A09 更直接审计。
excluded-16,"Language Models as Knowledge Bases: On Entity Representations, Storage Capacity, and Paraphrased Queries",EXCLUDED,peripheral-analysis,,https://aclanthology.org/2021.eacl-main.153/,2026-08-11,属于 LAMA 后续容量与提示诊断，不构成新的记忆机制路线。
excluded-20,Longformer / BigBird / LongRoPE / YaRN,EXCLUDED,scope,,https://arxiv.org/abs/2004.05150,2026-08-11,主要通过稀疏注意或位置外推扩大可见上下文，没有跨段状态保留或更新时不单列为记忆。
excluded-21,Massive Editing for Large Language Models via Meta Learning,EXCLUDED,representative-overlap,,https://openreview.net/forum?id=L6L1CJQ2PE,2026-08-11,与 MEND/MEMIT 的批量元编辑谱系高度重叠，22 条上限内优先保留奠基与直接反证。
excluded-29,StreamingLLM: Efficient Streaming Language Models with Attention Sinks,EXCLUDED,scope,,https://openreview.net/forum?id=NG7sS51zVF,2026-08-11,目标是固定缓存流式推理，注意汇聚点解决裁剪稳定性，不提供语义记忆写入。
excluded-3,Associative Recurrent Memory Transformer,EXCLUDED,preprint-followup,,https://arxiv.org/abs/2407.04841,2026-08-11,RMT 的关联记忆扩展，未核实正式同行评议且与 RMT/Titans 机制重叠。
excluded-32,UniEdit: A Unified Knowledge Editing Benchmark for Large Language Models,EXCLUDED,route-cap,,https://papers.neurips.cc/paper_files/paper/2025/hash/29f457e6237bf25e90b4b8493a339e9e-Abstract-Conference.html,2026-08-11,重要统一评测，但本分支已以 A09/A10/A11 覆盖定位、多跳和涟漪三类关键反证。
excluded-4,BABILong: Testing the Limits of LLMs with Long Context Reasoning-in-a-Haystack,EXCLUDED,route-cap,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/2e563a01924c8dcd16b3a16a43bdc2d7-Abstract-Datasets_and_Benchmarks_Track.html,2026-08-11,是长上下文推理评测而非记忆机制；A22 已承担本分支核心负面证据。
excluded-9,Feedback Transformer,EXCLUDED,evidence-and-representative,,https://arxiv.org/abs/2002.09402,2026-08-11,反馈连接是历史先驱，但 A15/A16 对固定状态与记忆令牌更直接且有正式会议证据。
exfiltration-chatgpt-memory-2024,Exfiltration of Personal Information from ChatGPT via Prompt Injection,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2406.00199,https://arxiv.org/abs/2406.00199,2026-08-11,引用链轮 6：仅 arXiv，单案例不足以替代正式安全评测。
expected-roles-privacy-decision-2026,Understanding User Needs Underlying the Expected Roles of LLM-Based Chatbots in Privacy Decision-Making,EXCLUDED,PRIVACY_ADVISOR_NOT_MEMORY,doi:10.1145/3772318.3790981,https://doi.org/10.1145/3772318.3790981,2026-08-11,收敛轮 9：未提供记忆写入、读取、跨会话保持或删除证据。
expshield-2026,ExpShield: Safeguarding Web Text from Unauthorized Crawling and LLM Exploitation,EXCLUDED,PARAMETRIC_MEMORIZATION_DEFENSE_OVERLAP,url:https://www.ndss-symposium.org/ndss-paper/expshield-safeguarding-web-text-from-unauthorized-crawling-and-llm-exploitation/,https://www.ndss-symposium.org/ndss-paper/expshield-safeguarding-web-text-from-unauthorized-crawling-and-llm-exploitation/,2026-08-11,收敛轮 9：不新增真实助手记忆治理分支。
ext-instructretro-2024,InstructRetro: Instruction Tuning post Retrieval-Augmented Pretraining,INCLUDED,INCLUDE_REPRESENTATIVE,https://proceedings.mlr.press/v235/wang24bd.html,https://proceedings.mlr.press/v235/wang24bd.html,2026-08-11,主路线=retrieval；层级=3；状态=peer-reviewed；优先级=bridge
ext-knnlm-2020,Generalization through Memorization: Nearest Neighbor Language Models,INCLUDED,INCLUDE_REPRESENTATIVE,https://arxiv.org/abs/1911.00172,https://arxiv.org/abs/1911.00172,2026-08-11,主路线=retrieval；层级=3；状态=peer-reviewed；优先级=core
ext-rag-2020,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,INCLUDED,INCLUDE_REPRESENTATIVE,https://papers.nips.cc/paper_files/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html,https://papers.nips.cc/paper_files/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html,2026-08-11,主路线=retrieval；层级=3；状态=peer-reviewed；优先级=bridge
ext-realm-2020,REALM: Retrieval-Augmented Language Model Pre-Training,INCLUDED,INCLUDE_REPRESENTATIVE,https://proceedings.mlr.press/v119/guu20a.html,https://proceedings.mlr.press/v119/guu20a.html,2026-08-11,主路线=retrieval；层级=3；状态=peer-reviewed；优先级=bridge
ext-retro-2022,Improving language models by retrieving from trillions of tokens,INCLUDED,INCLUDE_REPRESENTATIVE,https://proceedings.mlr.press/v162/borgeaud22a.html,https://proceedings.mlr.press/v162/borgeaud22a.html,2026-08-11,主路线=retrieval；层级=3；状态=peer-reviewed；优先级=core
fact-retrieval-sequential-editing-2023,Improving Sequential Model Editing with Fact Retrieval,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,doi:10.18653/v1/2023.findings-emnlp.749,https://aclanthology.org/2023.findings-emnlp.749/,2026-08-11,引用链轮 6：同路线代表性重叠，未新增删除、访问控制或真实部署。
factuality-challenges-2024,Factuality challenges in the era of large language models and opportunities for fact-checking,EXCLUDED,SCOPE_SURVEY,doi:10.1038/s42256-024-00881-z,https://doi.org/10.1038/s42256-024-00881-z,2026-08-11,收敛轮 8：属于事实性综述而非 LLM 记忆技术的一手机制或不可替代评测。
fairness-llm-survey-2024,Fairness in Large Language Models: A Taxonomic Survey,EXCLUDED,SECONDARY_SURVEY_SCOPE_DISTANCE,doi:10.1145/3682112.3682117,https://doi.org/10.1145/3682112.3682117,2026-08-11,收敛轮 8：二手综述且与记忆技术只有间接关联。
faithun-2025,FaithUn: Toward Faithful Forgetting in Language Models by Investigating the Interconnectedness of Knowledge,INCLUDED,NEW_INTERCONNECTED_KNOWLEDGE_UNLEARNING_BENCHMARK,doi:10.18653/v1/2025.emnlp-main.657,https://aclanthology.org/2025.emnlp-main.657/,2026-08-11,收敛轮 12：把“输出变错”与“关联知识真正被移除”分开评测。
fast-exact-unlearning-2025,Fast Exact Unlearning for In-Context Learning Data for LLMs,INCLUDED,INCLUDE_AFTER_FULLTEXT,pmlr-v267-muresanu25a,https://proceedings.mlr.press/v267/muresanu25a.html,2026-08-11,引用链轮 6：正式 ICML 论文，提供此前缺失的精确删除机制和整体成本分析。
fine-mem-2026,Fine-Mem: Fine-Grained Feedback Alignment for Long-Horizon Memory Management,EXCLUDED,REPRESENTATIVE_OVERLAP,2026.acl-long.900,https://aclanthology.org/2026.acl-long.900/,2026-08-11,属于 AgeMem、Memory-R1 已覆盖的 RL 记忆管理分支的细化，不新增存储或生命周期路线。
finmem-2024,FinMem: A Performance-Enhanced LLM Trading Agent with Layered Memory and Character Design,EXCLUDED,DOMAIN_APPLICATION_SHORT_PAPER,https://ojs.aaai.org/index.php/AAAI-SS/article/view/31290,https://ojs.aaai.org/index.php/AAAI-SS/article/view/31290,2026-08-11,收敛轮 3 独立全文复核：金融交易应用和三页会议摘要不足以独立支撑通用记忆机制结论，且无用户控制或跨域外部效度。
flare-2023,Active Retrieval Augmented Generation,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,doi:10.18653/v1/2023.emnlp-main.495,https://aclanthology.org/2023.emnlp-main.495/,2026-08-11,引用链轮 6：不新增生命周期或治理机制。
fragfuse-2026,FragFuse: Bypassing Access Control of Large Language Model Agents via Memory-Based Query Fragmentation and Fusion,INCLUDED,INCLUDE_AFTER_INDEPENDENT_FULLTEXT_AUDIT,usenix-security-2026:rao,https://www.usenix.org/conference/usenixsecurity26/presentation/rao,2026-08-11,引用链轮 4 独立全文复核：首次把长期记忆跨交互重组识别为访问控制的时间通道；正式页给出四类设置、三种机制和汇总成功率，属于不可由单轮注入攻击替代的缺口。
fuma-2025,Identifying Unlearned Data in LLMs via Membership Inference Attacks,INCLUDED,NEW_FORGET_SET_IDENTIFIABILITY_AUDIT,doi:10.18653/v1/2025.emnlp-main.551,https://aclanthology.org/2025.emnlp-main.551/,2026-08-11,收敛轮 12：新增“删除了内容但仍泄漏删除对象身份”的治理失败轴。
g-memory-2025,G-Memory: Tracing Hierarchical Memory for Multi-Agent Systems,INCLUDED,NEW_MULTI_AGENT_MEMORY_BRANCH,doi:10.52202/085713-0439,https://proceedings.neurips.cc/paper_files/paper/2025/hash/136a45cd9b841bf785625709a19c6508-Abstract-Conference.html,2026-08-11,收敛轮 3 独立全文复核：三层图结构同时覆盖跨试次经验、查询与细粒度协作轨迹，填补现有地图偏单智能体的结构性缺口。
ghost-minecraft-2023,Ghost in the Minecraft: Generally Capable Agents for Open-World Environments via Large Language Models with Text-based Knowledge and Memory,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2305.17144,https://arxiv.org/abs/2305.17144,2026-08-11,引用链轮 6：预印本且被同域代表替代。
gist-tokens-2023,Learning to Compress Prompts with Gist Tokens,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2304.08467,https://papers.neurips.cc/paper_files/paper/2023/file/3d77c6dcc7f143aa2154e7f4d5e22d68-Paper-Conference.pdf,2026-08-11,引用链轮 6：只压缩提示，缺少持续写入、冲突和删除。
glame-2024,Knowledge Graph Enhanced Large Language Model Editing,INCLUDED,NEW_BRIDGE_MECHANISM,doi:10.18653/v1/2024.emnlp-main.1261,https://aclanthology.org/2024.emnlp-main.1261/,2026-08-11,收敛轮 8：正式全文填补参数编辑与图式关联传播之间的机制桥梁。
goal-aware-emotion-memory-2025,Goal-Aware Emotion-Tagged Graph Memory for Long-Term Conversational LLMs,EXCLUDED,PREPRINT_REPRESENTATIVE_OVERLAP,doi:10.2139/ssrn.5573445,https://doi.org/10.2139/ssrn.5573445,2026-08-11,收敛轮 8：非正式版本且无不可替代证据。
gpt-ecosystem-policy-traceability-2026,Personal Data Flows and Privacy Policy Traceability in Third-party LLM Apps in the GPT Ecosystem,EXCLUDED,AGENT_ECOSYSTEM_DATA_FLOW_NOT_MEMORY,doi:10.56553/popets-2026-0015,https://petsymposium.org/popets/2026/popets-2026-0015.php,2026-08-11,收敛轮 9：治理重要但对记忆技术没有专门增量。
grace-2023,Aging with GRACE: Lifelong Model Editing with Discrete Key-Value Adaptors,EXCLUDED,REPRESENTATIVE_OVERLAP_AFTER_FULLTEXT,10.52202/075280-2079,https://proceedings.neurips.cc/paper_files/paper/2023/hash/95b6e2ff961580e03c0a662a63a71812-Abstract-Conference.html,2026-08-11,引用链轮 4 独立全文复核：历史上重要但当前地图已有 SERAC/WISE 外部补丁与路由代表，本轮 WikiBigEdit 又提供更关键的大规模连续失效证据；不为同一编辑家族再增卡。
